plant,product,month,capacity,production,absdiff,reldiff
MI-Dearborn,IV Catheters,Apr-20,147,147,0,0.0
MI-Dearborn,IV Catheters,May-20,147,147,0,0.0
MI-Dearborn,IV Catheters,Jun-20,147,147,0,0.0
MI-Dearborn,IV Catheters,Jul-20,147,147,0,0.0
MI-Dearborn,IV Catheters,Aug-20,147,147,0,0.0
MI-Dearborn,IV Catheters,Sep-20,147,147,0,0.0
MI-Dearborn,Needles,Jan-20,126,126,0,0.0
MI-Dearborn,Needles,Feb-20,126,126,0,0.0
MI-Dearborn,Needles,Mar-20,126,126,0,0.0
MI-Dearborn,Needles,Apr-20,126,126,0,0.0
MI-Dearborn,Needles,May-20,126,126,0,0.0
MI-Dearborn,Needles,Jun-20,126,126,0,0.0
MI-Dearborn,Needles,Jul-20,126,126,0,0.0
MI-Dearborn,Needles,Aug-20,126,88,38,29.921259842519685
MI-Dearborn,Needles,Sep-20,126,115,11,8.661417322834646
MI-Dearborn,Surface Disinfectant 1 Gallon,Jan-20,274,274,0,0.0
MI-Dearborn,Surface Disinfectant 1 Gallon,Feb-20,274,274,0,0.0
MI-Dearborn,Surface Disinfectant 1 Gallon,Mar-20,274,274,0,0.0
MI-Dearborn,Surface Disinfectant 1 Gallon,Apr-20,274,274,0,0.0
MI-Dearborn,Surface Disinfectant 1 Gallon,May-20,274,274,0,0.0
MI-Dearborn,Surface Disinfectant 1 Gallon,Jun-20,274,274,0,0.0
MI-Dearborn,Surface Disinfectant 1 Gallon,Jul-20,274,274,0,0.0
MI-Dearborn,Surface Disinfectant 1 Gallon,Aug-20,274,274,0,0.0
MI-Dearborn,Surface Disinfectant 1 Gallon,Sep-20,274,274,0,0.0
MI-Auburn/hills,Gown protective,Jan-20,53,0,53,98.14814814814815
MI-Auburn/hills,Gown protective,Feb-20,53,4,49,90.74074074074075
MI-Auburn/hills,Gown protective,Mar-20,53,0,53,98.14814814814815
MI-Auburn/hills,Gown protective,Apr-20,53,0,53,98.14814814814815
MI-Auburn/hills,Gown protective,May-20,53,0,53,98.14814814814815
MI-Auburn/hills,Gown protective,Jun-20,53,0,53,98.14814814814815
MI-Auburn/hills,Gown protective,Jul-20,53,0,53,98.14814814814815
MI-Auburn/hills,Gown protective,Aug-20,53,0,53,98.14814814814815
MI-Auburn/hills,Gown protective,Sep-20,53,0,53,98.14814814814815
MI-Auburn/hills,Scrubs tops,Jan-20,259,0,259,99.61538461538461
MI-Auburn/hills,Scrubs tops,Feb-20,259,0,259,99.61538461538461
MI-Auburn/hills,Scrubs tops,Mar-20,259,1,258,99.23076923076923
MI-Auburn/hills,Scrubs tops,Apr-20,259,0,259,99.61538461538461
MI-Auburn/hills,Scrubs tops,May-20,259,0,259,99.61538461538461
MI-Auburn/hills,Scrubs tops,Jun-20,259,0,259,99.61538461538461
MI-Auburn/hills,Scrubs tops,Jul-20,259,0,259,99.61538461538461
MI-Auburn/hills,Scrubs tops,Aug-20,259,0,259,99.61538461538461
MI-Auburn/hills,Scrubs tops,Sep-20,259,0,259,99.61538461538461
MI-Auburn/hills,Lab screening test kit,Jan-20,80,0,80,98.76543209876543
MI-Auburn/hills,Lab screening test kit,Feb-20,80,0,80,98.76543209876543
MI-Auburn/hills,Lab screening test kit,Mar-20,80,0,80,98.76543209876543
MI-Auburn/hills,Lab screening test kit,Apr-20,80,0,80,98.76543209876543
MI-Auburn/hills,Lab screening test kit,May-20,80,0,80,98.76543209876543
MI-Auburn/hills,Lab screening test kit,Jun-20,80,0,80,98.76543209876543
MI-Auburn/hills,Lab screening test kit,Jul-20,80,0,80,98.76543209876543
MI-Auburn/hills,Lab screening test kit,Aug-20,80,0,80,98.76543209876543
MI-Auburn/hills,Lab screening test kit,Sep-20,80,0,80,98.76543209876543
MI-Auburn/hills,Lab extraction kit,Jan-20,239,239,0,0.0
MI-Auburn/hills,Lab extraction kit,Feb-20,239,196,43,17.916666666666668
MI-Auburn/hills,Lab extraction kit,Mar-20,239,213,26,10.833333333333334
MI-Auburn/hills,Lab extraction kit,Apr-20,239,230,9,3.75
MI-Auburn/hills,Lab extraction kit,May-20,239,188,51,21.25
MI-Auburn/hills,Lab extraction kit,Jun-20,239,149,90,37.5
MI-Auburn/hills,Lab extraction kit,Jul-20,239,127,112,46.666666666666664
MI-Auburn/hills,Lab extraction kit,Aug-20,239,172,67,27.916666666666668
MI-Auburn/hills,Lab extraction kit,Sep-20,239,114,125,52.083333333333336
MI-Auburn/hills,powered air purifying respirators,Jan-20,76,0,76,98.7012987012987
MI-Auburn/hills,powered air purifying respirators,Feb-20,76,0,76,98.7012987012987
MI-Auburn/hills,powered air purifying respirators,Mar-20,76,0,76,98.7012987012987
MI-Auburn/hills,powered air purifying respirators,Apr-20,76,0,76,98.7012987012987
MI-Auburn/hills,powered air purifying respirators,May-20,76,0,76,98.7012987012987
MI-Auburn/hills,powered air purifying respirators,Jun-20,76,0,76,98.7012987012987
MI-Auburn/hills,powered air purifying respirators,Jul-20,76,0,76,98.7012987012987
MI-Auburn/hills,powered air purifying respirators,Aug-20,76,0,76,98.7012987012987
MI-Auburn/hills,powered air purifying respirators,Sep-20,76,0,76,98.7012987012987
MI-Auburn/hills,Wipes,Jan-20,33,33,0,0.0
MI-Auburn/hills,Wipes,Feb-20,33,11,22,64.70588235294117
MI-Auburn/hills,Wipes,Mar-20,33,33,0,0.0
MI-Auburn/hills,Wipes,Apr-20,33,0,33,97.05882352941177
MI-Auburn/hills,Wipes,May-20,33,33,0,0.0
MI-Auburn/hills,Wipes,Jun-20,33,33,0,0.0
MI-Auburn/hills,Wipes,Jul-20,33,33,0,0.0
MI-Auburn/hills,Wipes,Aug-20,33,33,0,0.0
MI-Auburn/hills,Wipes,Sep-20,33,33,0,0.0
MI-Auburn/hills,Alcohol-based hand rub,Jan-20,80,0,80,98.76543209876543
MI-Auburn/hills,Alcohol-based hand rub,Feb-20,80,0,80,98.76543209876543
MI-Auburn/hills,Alcohol-based hand rub,Mar-20,80,0,80,98.76543209876543
MI-Auburn/hills,Alcohol-based hand rub,Apr-20,80,0,80,98.76543209876543
MI-Auburn/hills,Alcohol-based hand rub,May-20,80,0,80,98.76543209876543
MI-Auburn/hills,Alcohol-based hand rub,Jun-20,80,0,80,98.76543209876543
MI-Auburn/hills,Alcohol-based hand rub,Jul-20,80,0,80,98.76543209876543
MI-Auburn/hills,Alcohol-based hand rub,Aug-20,80,0,80,98.76543209876543
MI-Auburn/hills,Alcohol-based hand rub,Sep-20,80,0,80,98.76543209876543
MI-Auburn/hills,"Chlorine, HTH 70%",Jan-20,30,30,0,0.0
MI-Auburn/hills,"Chlorine, HTH 70%",Feb-20,30,30,0,0.0
MI-Auburn/hills,"Chlorine, HTH 70%",Mar-20,30,30,0,0.0
MI-Auburn/hills,"Chlorine, HTH 70%",Apr-20,30,30,0,0.0
MI-Auburn/hills,"Chlorine, HTH 70%",May-20,30,30,0,0.0
MI-Auburn/hills,"Chlorine, HTH 70%",Jun-20,30,30,0,0.0
MI-Auburn/hills,"Chlorine, HTH 70%",Jul-20,30,30,0,0.0
MI-Auburn/hills,"Chlorine, HTH 70%",Aug-20,30,30,0,0.0
MI-Auburn/hills,"Chlorine, HTH 70%",Sep-20,30,30,0,0.0
MI-Auburn/hills,Safety box,Jan-20,61,61,0,0.0
MI-Auburn/hills,Safety box,Feb-20,61,61,0,0.0
MI-Auburn/hills,Safety box,Mar-20,61,61,0,0.0
MI-Auburn/hills,Safety box,Apr-20,61,61,0,0.0
MI-Auburn/hills,Safety box,May-20,61,61,0,0.0
MI-Auburn/hills,Safety box,Jun-20,61,61,0,0.0
MI-Auburn/hills,Safety box,Jul-20,61,61,0,0.0
MI-Auburn/hills,Safety box,Aug-20,61,61,0,0.0
MI-Auburn/hills,Safety box,Sep-20,61,61,0,0.0
MI-Auburn/hills,Non contact infrared Thermometer,Jan-20,258,258,0,0.0
MI-Auburn/hills,Non contact infrared Thermometer,Feb-20,258,258,0,0.0
MI-Auburn/hills,Non contact infrared Thermometer,Mar-20,258,258,0,0.0
MI-Auburn/hills,Non contact infrared Thermometer,Apr-20,258,258,0,0.0
MI-Auburn/hills,Non contact infrared Thermometer,May-20,258,258,0,0.0
MI-Auburn/hills,Non contact infrared Thermometer,Jun-20,258,258,0,0.0
MI-Auburn/hills,Non contact infrared Thermometer,Jul-20,258,258,0,0.0
MI-Auburn/hills,Non contact infrared Thermometer,Aug-20,258,258,0,0.0
MI-Auburn/hills,Non contact infrared Thermometer,Sep-20,258,258,0,0.0
MI-Auburn/hills,Goggles protective,Jan-20,176,0,176,99.43502824858757
MI-Auburn/hills,Goggles protective,Feb-20,176,0,176,99.43502824858757
MI-Auburn/hills,Goggles protective,Mar-20,176,0,176,99.43502824858757
MI-Auburn/hills,Goggles protective,Apr-20,176,0,176,99.43502824858757
MI-Auburn/hills,Goggles protective,May-20,176,0,176,99.43502824858757
MI-Auburn/hills,Goggles protective,Jun-20,176,0,176,99.43502824858757
MI-Auburn/hills,Goggles protective,Jul-20,176,1,175,98.87005649717514
MI-Auburn/hills,Goggles protective,Aug-20,176,0,176,99.43502824858757
MI-Auburn/hills,Goggles protective,Sep-20,176,0,176,99.43502824858757
MI-Auburn/hills,Disposable foot covers,Jan-20,226,226,0,0.0
MI-Auburn/hills,Disposable foot covers,Feb-20,226,226,0,0.0
MI-Auburn/hills,Disposable foot covers,Mar-20,226,225,1,0.44052863436123346
MI-Auburn/hills,Disposable foot covers,Apr-20,226,226,0,0.0
MI-Auburn/hills,Disposable foot covers,May-20,226,226,0,0.0
MI-Auburn/hills,Disposable foot covers,Jun-20,226,226,0,0.0
MI-Auburn/hills,Disposable foot covers,Jul-20,226,226,0,0.0
MI-Auburn/hills,Disposable foot covers,Aug-20,226,226,0,0.0
MI-Auburn/hills,Disposable foot covers,Sep-20,226,226,0,0.0
MI-Auburn/hills,M4 viral media,Jan-20,168,0,168,99.40828402366864
MI-Auburn/hills,M4 viral media,Feb-20,168,0,168,99.40828402366864
MI-Auburn/hills,M4 viral media,Mar-20,168,0,168,99.40828402366864
MI-Auburn/hills,M4 viral media,Apr-20,168,0,168,99.40828402366864
MI-Auburn/hills,M4 viral media,May-20,168,0,168,99.40828402366864
MI-Auburn/hills,M4 viral media,Jun-20,168,0,168,99.40828402366864
MI-Auburn/hills,M4 viral media,Jul-20,168,0,168,99.40828402366864
MI-Auburn/hills,M4 viral media,Aug-20,168,0,168,99.40828402366864
MI-Auburn/hills,M4 viral media,Sep-20,168,0,168,99.40828402366864
MI-Auburn/hills,Triple packaging boxes,Jan-20,159,0,159,99.375
MI-Auburn/hills,Triple packaging boxes,Feb-20,159,0,159,99.375
MI-Auburn/hills,Triple packaging boxes,Mar-20,159,0,159,99.375
MI-Auburn/hills,Triple packaging boxes,Apr-20,159,0,159,99.375
MI-Auburn/hills,Triple packaging boxes,May-20,159,0,159,99.375
MI-Auburn/hills,Triple packaging boxes,Jun-20,159,0,159,99.375
MI-Auburn/hills,Triple packaging boxes,Jul-20,159,0,159,99.375
MI-Auburn/hills,Triple packaging boxes,Aug-20,159,0,159,99.375
MI-Auburn/hills,Triple packaging boxes,Sep-20,159,0,159,99.375
MI-Auburn/hills,Liquid soap,Jan-20,270,0,270,99.6309963099631
MI-Auburn/hills,Liquid soap,Feb-20,270,0,270,99.6309963099631
MI-Auburn/hills,Liquid soap,Mar-20,270,0,270,99.6309963099631
MI-Auburn/hills,Liquid soap,Apr-20,270,0,270,99.6309963099631
MI-Auburn/hills,Liquid soap,May-20,270,0,270,99.6309963099631
MI-Auburn/hills,Liquid soap,Jun-20,270,0,270,99.6309963099631
MI-Auburn/hills,Liquid soap,Jul-20,270,0,270,99.6309963099631
MI-Auburn/hills,Liquid soap,Aug-20,270,0,270,99.6309963099631
MI-Auburn/hills,Liquid soap,Sep-20,270,0,270,99.6309963099631
MI-Auburn/hills,Mask medical,Jan-20,82,0,82,98.79518072289157
MI-Auburn/hills,Mask medical,Feb-20,82,0,82,98.79518072289157
MI-Auburn/hills,Mask medical,Mar-20,82,0,82,98.79518072289157
MI-Auburn/hills,Mask medical,Apr-20,82,0,82,98.79518072289157
MI-Auburn/hills,Mask medical,May-20,82,0,82,98.79518072289157
MI-Auburn/hills,Mask medical,Jun-20,82,0,82,98.79518072289157
MI-Auburn/hills,Mask medical,Jul-20,82,18,64,77.10843373493977
MI-Auburn/hills,Mask medical,Aug-20,82,0,82,98.79518072289157
MI-Auburn/hills,Mask medical,Sep-20,82,23,59,71.08433734939759
MI-Auburn/hills,Scrubs pants,Jan-20,77,0,77,98.71794871794872
MI-Auburn/hills,Scrubs pants,Feb-20,77,0,77,98.71794871794872
MI-Auburn/hills,Scrubs pants,Mar-20,77,0,77,98.71794871794872
MI-Auburn/hills,Scrubs pants,Apr-20,77,0,77,98.71794871794872
MI-Auburn/hills,Scrubs pants,May-20,77,0,77,98.71794871794872
MI-Auburn/hills,Scrubs pants,Jun-20,77,0,77,98.71794871794872
MI-Auburn/hills,Scrubs pants,Jul-20,77,0,77,98.71794871794872
MI-Auburn/hills,Scrubs pants,Aug-20,77,0,77,98.71794871794872
MI-Auburn/hills,Scrubs pants,Sep-20,77,0,77,98.71794871794872
MI-Auburn/hills,Face shield,Jan-20,164,164,0,0.0
MI-Auburn/hills,Face shield,Feb-20,164,164,0,0.0
MI-Auburn/hills,Face shield,Mar-20,164,164,0,0.0
MI-Auburn/hills,Face shield,Apr-20,164,164,0,0.0
MI-Auburn/hills,Face shield,May-20,164,164,0,0.0
MI-Auburn/hills,Face shield,Jun-20,164,164,0,0.0
MI-Auburn/hills,Face shield,Jul-20,164,164,0,0.0
MI-Auburn/hills,Face shield,Aug-20,164,164,0,0.0
MI-Auburn/hills,Face shield,Sep-20,164,164,0,0.0
MI-Auburn/hills,Gloves,Jan-20,152,150,2,1.3071895424836601
MI-Auburn/hills,Gloves,Feb-20,152,148,4,2.6143790849673203
MI-Auburn/hills,Gloves,Mar-20,152,152,0,0.0
MI-Auburn/hills,Gloves,Apr-20,152,67,85,55.55555555555556
MI-Auburn/hills,Gloves,May-20,152,77,75,49.01960784313726
MI-Auburn/hills,Gloves,Jun-20,152,100,52,33.98692810457516
MI-Auburn/hills,Gloves,Jul-20,152,110,42,27.45098039215686
MI-Auburn/hills,Gloves,Aug-20,152,105,47,30.718954248366014
MI-Auburn/hills,Gloves,Sep-20,152,152,0,0.0
MI-Auburn/hills,Nasal testing swabs,Jan-20,140,0,140,99.29078014184397
MI-Auburn/hills,Nasal testing swabs,Feb-20,140,0,140,99.29078014184397
MI-Auburn/hills,Nasal testing swabs,Mar-20,140,2,138,97.87234042553192
MI-Auburn/hills,Nasal testing swabs,Apr-20,140,0,140,99.29078014184397
MI-Auburn/hills,Nasal testing swabs,May-20,140,0,140,99.29078014184397
MI-Auburn/hills,Nasal testing swabs,Jun-20,140,0,140,99.29078014184397
MI-Auburn/hills,Nasal testing swabs,Jul-20,140,0,140,99.29078014184397
MI-Auburn/hills,Nasal testing swabs,Aug-20,140,0,140,99.29078014184397
MI-Auburn/hills,Nasal testing swabs,Sep-20,140,0,140,99.29078014184397
MI-Auburn/hills,InvasiveVentilators,Jan-20,271,0,271,99.63235294117646
MI-Auburn/hills,InvasiveVentilators,Feb-20,271,0,271,99.63235294117646
MI-Auburn/hills,InvasiveVentilators,Mar-20,271,0,271,99.63235294117646
MI-Auburn/hills,InvasiveVentilators,Apr-20,271,0,271,99.63235294117646
MI-Auburn/hills,InvasiveVentilators,May-20,271,0,271,99.63235294117646
MI-Auburn/hills,InvasiveVentilators,Jun-20,271,0,271,99.63235294117646
MI-Auburn/hills,InvasiveVentilators,Jul-20,271,0,271,99.63235294117646
MI-Auburn/hills,InvasiveVentilators,Aug-20,271,0,271,99.63235294117646
MI-Auburn/hills,InvasiveVentilators,Sep-20,271,0,271,99.63235294117646
MI-Auburn/hills,Non Invasive Ventilators,Jan-20,120,104,16,13.223140495867769
MI-Auburn/hills,Non Invasive Ventilators,Feb-20,120,119,1,0.8264462809917356
MI-Auburn/hills,Non Invasive Ventilators,Mar-20,120,116,4,3.3057851239669422
MI-Auburn/hills,Non Invasive Ventilators,Apr-20,120,120,0,0.0
MI-Auburn/hills,Non Invasive Ventilators,May-20,120,120,0,0.0
MI-Auburn/hills,Non Invasive Ventilators,Jun-20,120,120,0,0.0
MI-Auburn/hills,Non Invasive Ventilators,Jul-20,120,120,0,0.0
MI-Auburn/hills,Non Invasive Ventilators,Aug-20,120,120,0,0.0
MI-Auburn/hills,Non Invasive Ventilators,Sep-20,120,120,0,0.0
MI-Auburn/hills,BioHazard Liner bags 2gallon,Jan-20,48,0,48,97.95918367346938
MI-Auburn/hills,BioHazard Liner bags 2gallon,Feb-20,48,0,48,97.95918367346938
MI-Auburn/hills,BioHazard Liner bags 2gallon,Mar-20,48,0,48,97.95918367346938
MI-Auburn/hills,BioHazard Liner bags 2gallon,Apr-20,48,0,48,97.95918367346938
MI-Auburn/hills,BioHazard Liner bags 2gallon,May-20,48,0,48,97.95918367346938
MI-Auburn/hills,BioHazard Liner bags 2gallon,Jun-20,48,1,47,95.91836734693878
MI-Auburn/hills,BioHazard Liner bags 2gallon,Jul-20,48,0,48,97.95918367346938
MI-Auburn/hills,BioHazard Liner bags 2gallon,Aug-20,48,0,48,97.95918367346938
MI-Auburn/hills,BioHazard Liner bags 2gallon,Sep-20,48,0,48,97.95918367346938
MI-Auburn/hills,BioHazard Liner bags 44gallon,Jan-20,122,0,122,99.1869918699187
MI-Auburn/hills,BioHazard Liner bags 44gallon,Feb-20,122,0,122,99.1869918699187
MI-Auburn/hills,BioHazard Liner bags 44gallon,Mar-20,122,0,122,99.1869918699187
MI-Auburn/hills,BioHazard Liner bags 44gallon,Apr-20,122,0,122,99.1869918699187
MI-Auburn/hills,BioHazard Liner bags 44gallon,May-20,122,0,122,99.1869918699187
MI-Auburn/hills,BioHazard Liner bags 44gallon,Jun-20,122,0,122,99.1869918699187
MI-Auburn/hills,BioHazard Liner bags 44gallon,Jul-20,122,0,122,99.1869918699187
MI-Auburn/hills,BioHazard Liner bags 44gallon,Aug-20,122,0,122,99.1869918699187
MI-Auburn/hills,BioHazard Liner bags 44gallon,Sep-20,122,0,122,99.1869918699187
MI-Auburn/hills,Blue Solied Linen bags,Jan-20,225,129,96,42.47787610619469
MI-Auburn/hills,Blue Solied Linen bags,Feb-20,225,147,78,34.51327433628319
MI-Auburn/hills,Blue Solied Linen bags,Mar-20,225,163,62,27.43362831858407
MI-Auburn/hills,Blue Solied Linen bags,Apr-20,225,208,17,7.522123893805309
MI-Auburn/hills,Blue Solied Linen bags,May-20,225,210,15,6.6371681415929205
MI-Auburn/hills,Blue Solied Linen bags,Jun-20,225,225,0,0.0
MI-Auburn/hills,Blue Solied Linen bags,Jul-20,225,225,0,0.0
MI-Auburn/hills,Blue Solied Linen bags,Aug-20,225,225,0,0.0
MI-Auburn/hills,Blue Solied Linen bags,Sep-20,225,225,0,0.0
MI-Auburn/hills,Syringes,Jan-20,186,0,186,99.46524064171123
MI-Auburn/hills,Syringes,Feb-20,186,0,186,99.46524064171123
MI-Auburn/hills,Syringes,Mar-20,186,0,186,99.46524064171123
MI-Auburn/hills,Syringes,Apr-20,186,0,186,99.46524064171123
MI-Auburn/hills,Syringes,May-20,186,0,186,99.46524064171123
MI-Auburn/hills,Syringes,Jun-20,186,0,186,99.46524064171123
MI-Auburn/hills,Syringes,Jul-20,186,0,186,99.46524064171123
MI-Auburn/hills,Syringes,Aug-20,186,0,186,99.46524064171123
MI-Auburn/hills,Syringes,Sep-20,186,0,186,99.46524064171123
MI-Auburn/hills,IV Catheters,Jan-20,187,187,0,0.0
MI-Auburn/hills,IV Catheters,Feb-20,187,187,0,0.0
MI-Auburn/hills,IV Catheters,Mar-20,187,187,0,0.0
MI-Auburn/hills,IV Catheters,Apr-20,187,187,0,0.0
MI-Auburn/hills,IV Catheters,May-20,187,187,0,0.0
MI-Auburn/hills,IV Catheters,Jun-20,187,187,0,0.0
MI-Auburn/hills,IV Catheters,Jul-20,187,187,0,0.0
MI-Auburn/hills,IV Catheters,Aug-20,187,187,0,0.0
MI-Auburn/hills,IV Catheters,Sep-20,187,187,0,0.0
MI-Auburn/hills,Needles,Jan-20,64,0,64,98.46153846153847
MI-Auburn/hills,Needles,Feb-20,64,0,64,98.46153846153847
MI-Auburn/hills,Needles,Mar-20,64,0,64,98.46153846153847
MI-Auburn/hills,Needles,Apr-20,64,0,64,98.46153846153847
MI-Auburn/hills,Needles,May-20,64,0,64,98.46153846153847
MI-Auburn/hills,Needles,Jun-20,64,0,64,98.46153846153847
MI-Auburn/hills,Needles,Jul-20,64,0,64,98.46153846153847
MI-Auburn/hills,Needles,Aug-20,64,0,64,98.46153846153847
MI-Auburn/hills,Needles,Sep-20,64,0,64,98.46153846153847
MI-Auburn/hills,Surface Disinfectant 1 Gallon,Jan-20,111,111,0,0.0
MI-Auburn/hills,Surface Disinfectant 1 Gallon,Feb-20,111,111,0,0.0
MI-Auburn/hills,Surface Disinfectant 1 Gallon,Mar-20,111,111,0,0.0
MI-Auburn/hills,Surface Disinfectant 1 Gallon,Apr-20,111,111,0,0.0
MI-Auburn/hills,Surface Disinfectant 1 Gallon,May-20,111,111,0,0.0
MI-Auburn/hills,Surface Disinfectant 1 Gallon,Jun-20,111,111,0,0.0
MI-Auburn/hills,Surface Disinfectant 1 Gallon,Jul-20,111,111,0,0.0
MI-Auburn/hills,Surface Disinfectant 1 Gallon,Aug-20,111,111,0,0.0
MI-Auburn/hills,Surface Disinfectant 1 Gallon,Sep-20,111,111,0,0.0
MI-Plymouth,Gown protective,Jan-20,42,0,42,97.67441860465117
MI-Plymouth,Gown protective,Feb-20,42,0,42,97.67441860465117
MI-Plymouth,Gown protective,Mar-20,42,0,42,97.67441860465117
MI-Plymouth,Gown protective,Apr-20,42,0,42,97.67441860465117
MI-Plymouth,Gown protective,May-20,42,0,42,97.67441860465117
MI-Plymouth,Gown protective,Jun-20,42,0,42,97.67441860465117
MI-Plymouth,Gown protective,Jul-20,42,0,42,97.67441860465117
MI-Plymouth,Gown protective,Aug-20,42,0,42,97.67441860465117
MI-Plymouth,Gown protective,Sep-20,42,0,42,97.67441860465117
MI-Plymouth,Scrubs tops,Jan-20,121,121,0,0.0
MI-Plymouth,Scrubs tops,Feb-20,121,109,12,9.836065573770492
MI-Plymouth,Scrubs tops,Mar-20,121,110,11,9.01639344262295
MI-Plymouth,Scrubs tops,Apr-20,121,84,37,30.327868852459016
MI-Plymouth,Scrubs tops,May-20,121,75,46,37.704918032786885
MI-Plymouth,Scrubs tops,Jun-20,121,67,54,44.26229508196721
MI-Plymouth,Scrubs tops,Jul-20,121,68,53,43.442622950819676
MI-Plymouth,Scrubs tops,Aug-20,121,46,75,61.47540983606557
MI-Plymouth,Scrubs tops,Sep-20,121,50,71,58.19672131147541
MI-Plymouth,Lab screening test kit,Jan-20,242,242,0,0.0
MI-Plymouth,Lab screening test kit,Feb-20,242,242,0,0.0
MI-Plymouth,Lab screening test kit,Mar-20,242,242,0,0.0
MI-Plymouth,Lab screening test kit,Apr-20,242,242,0,0.0
MI-Plymouth,Lab screening test kit,May-20,242,242,0,0.0
MI-Plymouth,Lab screening test kit,Jun-20,242,242,0,0.0
MI-Plymouth,Lab screening test kit,Jul-20,242,242,0,0.0
MI-Plymouth,Lab screening test kit,Aug-20,242,241,1,0.411522633744856
MI-Plymouth,Lab screening test kit,Sep-20,242,242,0,0.0
MI-Plymouth,Lab extraction kit,Jan-20,216,0,216,99.53917050691244
MI-Plymouth,Lab extraction kit,Feb-20,216,0,216,99.53917050691244
MI-Plymouth,Lab extraction kit,Mar-20,216,2,214,98.61751152073732
MI-Plymouth,Lab extraction kit,Apr-20,216,0,216,99.53917050691244
MI-Plymouth,Lab extraction kit,May-20,216,0,216,99.53917050691244
MI-Plymouth,Lab extraction kit,Jun-20,216,61,155,71.42857142857143
MI-Plymouth,Lab extraction kit,Jul-20,216,0,216,99.53917050691244
MI-Plymouth,Lab extraction kit,Aug-20,216,0,216,99.53917050691244
MI-Plymouth,Lab extraction kit,Sep-20,216,0,216,99.53917050691244
MI-Plymouth,powered air purifying respirators,Jan-20,103,53,50,48.07692307692308
MI-Plymouth,powered air purifying respirators,Feb-20,103,80,23,22.115384615384617
MI-Plymouth,powered air purifying respirators,Mar-20,103,103,0,0.0
MI-Plymouth,powered air purifying respirators,Apr-20,103,103,0,0.0
MI-Plymouth,powered air purifying respirators,May-20,103,103,0,0.0
MI-Plymouth,powered air purifying respirators,Jun-20,103,103,0,0.0
MI-Plymouth,powered air purifying respirators,Jul-20,103,103,0,0.0
MI-Plymouth,powered air purifying respirators,Aug-20,103,103,0,0.0
MI-Plymouth,powered air purifying respirators,Sep-20,103,103,0,0.0
MI-Plymouth,Wipes,Jan-20,263,64,199,75.37878787878788
MI-Plymouth,Wipes,Feb-20,263,100,163,61.74242424242424
MI-Plymouth,Wipes,Mar-20,263,80,183,69.31818181818181
MI-Plymouth,Wipes,Apr-20,263,151,112,42.42424242424242
MI-Plymouth,Wipes,May-20,263,118,145,54.92424242424242
MI-Plymouth,Wipes,Jun-20,263,134,129,48.86363636363637
MI-Plymouth,Wipes,Jul-20,263,164,99,37.5
MI-Plymouth,Wipes,Aug-20,263,140,123,46.59090909090909
MI-Plymouth,Wipes,Sep-20,263,263,0,0.0
MI-Plymouth,Alcohol-based hand rub,Jan-20,68,68,0,0.0
MI-Plymouth,Alcohol-based hand rub,Feb-20,68,68,0,0.0
MI-Plymouth,Alcohol-based hand rub,Mar-20,68,68,0,0.0
MI-Plymouth,Alcohol-based hand rub,Apr-20,68,68,0,0.0
MI-Plymouth,Alcohol-based hand rub,May-20,68,68,0,0.0
MI-Plymouth,Alcohol-based hand rub,Jun-20,68,31,37,53.6231884057971
MI-Plymouth,Alcohol-based hand rub,Jul-20,68,68,0,0.0
MI-Plymouth,Alcohol-based hand rub,Aug-20,68,62,6,8.695652173913043
MI-Plymouth,Alcohol-based hand rub,Sep-20,68,1,67,97.10144927536231
MI-Plymouth,"Chlorine, HTH 70%",Jan-20,74,0,74,98.66666666666667
MI-Plymouth,"Chlorine, HTH 70%",Feb-20,74,0,74,98.66666666666667
MI-Plymouth,"Chlorine, HTH 70%",Mar-20,74,0,74,98.66666666666667
MI-Plymouth,"Chlorine, HTH 70%",Apr-20,74,0,74,98.66666666666667
MI-Plymouth,"Chlorine, HTH 70%",May-20,74,29,45,60.0
MI-Plymouth,"Chlorine, HTH 70%",Jun-20,74,21,53,70.66666666666667
MI-Plymouth,"Chlorine, HTH 70%",Jul-20,74,0,74,98.66666666666667
MI-Plymouth,"Chlorine, HTH 70%",Aug-20,74,0,74,98.66666666666667
MI-Plymouth,"Chlorine, HTH 70%",Sep-20,74,0,74,98.66666666666667
MI-Plymouth,Safety box,Jan-20,57,57,0,0.0
MI-Plymouth,Safety box,Feb-20,57,57,0,0.0
MI-Plymouth,Safety box,Mar-20,57,57,0,0.0
MI-Plymouth,Safety box,Apr-20,57,57,0,0.0
MI-Plymouth,Safety box,May-20,57,57,0,0.0
MI-Plymouth,Safety box,Jun-20,57,57,0,0.0
MI-Plymouth,Safety box,Jul-20,57,57,0,0.0
MI-Plymouth,Safety box,Aug-20,57,57,0,0.0
MI-Plymouth,Safety box,Sep-20,57,57,0,0.0
MI-Plymouth,Non contact infrared Thermometer,Jan-20,255,0,255,99.609375
MI-Plymouth,Non contact infrared Thermometer,Feb-20,255,0,255,99.609375
MI-Plymouth,Non contact infrared Thermometer,Mar-20,255,0,255,99.609375
MI-Plymouth,Non contact infrared Thermometer,Apr-20,255,0,255,99.609375
MI-Plymouth,Non contact infrared Thermometer,May-20,255,0,255,99.609375
